submissionId,submissionDate,institution,major,degree,sem,notif_result,notif_method,notif_date,studentType,gpa,gre_v,gre_q,gre_w,gre_subject
116814,2011-02-21,University Of Pennsylvania,Philosophy,PhD,F11,Rejected,E-mail,2011-02-21,A,NA,NA,NA,NA,NA
116863,2011-02-21,University Of Pennsylvania,History (Middle East),PhD,F11,Rejected,E-mail,2011-02-21,A,NA,NA,NA,NA,NA
117085,2011-02-22,University Of Pennsylvania,Religious Studies,PhD,F11,Rejected,E-mail,2011-02-22,A,NA,NA,NA,NA,NA
117145,2011-02-22,University Of Pennsylvania,Psychology,PhD,F11,Rejected,E-mail,2011-02-21,A,NA,NA,NA,NA,NA
117149,2011-02-22,University Of Pennsylvania,Criminology,Masters,F11,Accepted,E-mail,2011-02-10,A,3.82,155,147,5,NA
117297,2011-02-22,University Of Pennsylvania,Department Of Political Science,PhD,F11,Rejected,Phone,2011-02-22,A,NA,NA,NA,NA,NA
117329,2011-02-22,University Of Pennsylvania,English,PhD,F11,Accepted,Phone,2011-02-22,A,NA,NA,NA,NA,NA
117419,2011-02-22,University Of Pennsylvania,Comparative Literature,PhD,F11,Accepted,E-mail,2011-02-22,I,NA,NA,NA,NA,NA
117813,2011-02-23,University Of Pennsylvania,(Applied) Linguistics,PhD,F11,Rejected,Website,2011-02-22,A,NA,NA,NA,NA,NA
118001,2011-02-23,University Of Pennsylvania,Linguistics,PhD,F11,Rejected,Website,2011-02-23,A,NA,NA,NA,NA,NA
118134,2011-02-23,University Of Pennsylvania,(Historical) Linguistics,PhD,F11,Rejected,E-mail,2011-02-23,I,NA,NA,NA,NA,NA
118234,2011-02-23,University Of Pennsylvania,Annenberg School For Comm,PhD,F11,Rejected,E-mail,2011-02-16,A,3.72,165,145,4.5,NA
118517,2011-02-24,University Of Pennsylvania,Cognitive Psychology,PhD,F11,Wait listed,E-mail,2011-02-16,A,NA,NA,NA,NA,NA
118687,2011-02-24,University Of Pennsylvania,BGS - Biochemistry & Molecular Biophysics,PhD,F11,Rejected,E-mail,2011-02-23,A,NA,NA,NA,NA,NA
118709,2011-02-24,University Of Pennsylvania,Mathematics Pure,PhD,F11,Rejected,E-mail,2011-02-24,I,NA,NA,NA,NA,NA
118717,2011-02-24,University Of Pennsylvania,Pure Mathematics,PhD,F11,Rejected,E-mail,2011-02-24,A,NA,NA,NA,NA,NA
118819,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,Website,2011-02-24,I,NA,NA,NA,NA,NA
118831,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,Website,2011-02-24,A,NA,NA,NA,NA,NA
118836,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,Website,2011-02-24,A,NA,NA,NA,NA,NA
118896,2011-02-24,University Of Pennsylvania,Department Of Political Science,PhD,F11,Rejected,Website,2011-02-24,A,NA,NA,NA,NA,NA
118897,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,E-mail,2011-02-24,I,NA,NA,NA,NA,NA
118958,2011-02-24,University Of Pennsylvania,Department Of Political Science (IR),PhD,F11,Rejected,Website,2011-02-24,A,NA,NA,NA,NA,NA
119005,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,Website,2011-02-24,O,NA,NA,NA,NA,NA
119009,2011-02-24,University Of Pennsylvania,Political Science (IR),PhD,F11,Rejected,E-mail,2011-02-24,U,NA,NA,NA,NA,NA
119012,2011-02-24,University Of Pennsylvania,Department Of Political Science,PhD,F11,Rejected,E-mail,2011-02-24,A,NA,NA,NA,NA,NA
119047,2011-02-24,University Of Pennsylvania,Pure Mathematics,PhD,F11,Rejected,E-mail,2011-02-24,I,NA,NA,NA,NA,NA
119074,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,Website,2011-02-24,U,NA,NA,NA,NA,NA
119116,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,Website,2011-02-24,I,NA,NA,NA,NA,NA
119202,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Rejected,E-mail,2011-02-24,I,NA,NA,NA,NA,NA
119219,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Accepted,Other,2011-02-24,I,NA,NA,NA,NA,NA
119224,2011-02-24,University Of Pennsylvania,Economics,PhD,F11,Accepted,E-mail,2011-02-24,U,3.8,167,166,5,NA
119436,2011-02-25,University Of Pennsylvania,Economics,PhD,F11,Accepted,E-mail,2011-02-24,I,NA,NA,NA,NA,NA
119524,2011-02-25,University Of Pennsylvania,Economics,PhD,F11,Accepted,E-mail,2011-02-25,I,NA,NA,NA,NA,NA
119913,2011-02-25,University Of Pennsylvania,Economics,PhD,F11,Wait listed,E-mail,2011-02-25,A,3.8,157,166,4.5,NA
120388,2011-02-26,University Of Pennsylvania,"School Of Social Policy And Practice, Social Welfare Phd",PhD,F11,Accepted,E-mail,2011-02-26,I,NA,NA,NA,NA,NA
120407,2011-02-26,University Of Pennsylvania,English,PhD,F11,Wait listed,E-mail,2011-02-26,A,NA,NA,NA,NA,NA
121395,2011-02-28,University Of Pennsylvania,Anthropology (sociocultural),PhD,F11,Rejected,E-mail,2011-02-28,I,NA,NA,NA,NA,NA
121600,2011-03-01,University Of Pennsylvania,Anthropology (cultural),PhD,F11,Rejected,E-mail,2011-02-28,A,NA,NA,NA,NA,NA
121649,2011-03-01,University Of Pennsylvania,Religious Studies,PhD,F11,Rejected,Website,2011-03-01,I,NA,NA,NA,NA,NA
121774,2011-03-01,University Of Pennsylvania,Anthropology (cultural),PhD,F11,Rejected,E-mail,2011-03-01,A,NA,NA,NA,NA,NA
121985,2011-03-01,University Of Pennsylvania,History And Sociology Of Science,PhD,F11,Rejected,E-mail,2011-03-01,I,NA,NA,NA,NA,NA
122178,2011-03-01,University Of Pennsylvania,History And Sociology Of Science,PhD,F11,Rejected,Website,2011-03-01,A,NA,NA,NA,NA,NA
122210,2011-03-01,University Of Pennsylvania,English,PhD,F11,Rejected,E-mail,2011-03-01,A,NA,NA,NA,NA,NA
122224,2011-03-01,University Of Pennsylvania,Music Composition,PhD,F11,Rejected,Website,2011-03-01,A,NA,NA,NA,NA,NA
122330,2011-03-01,University Of Pennsylvania,English,PhD,F11,Rejected,Website,2011-03-01,O,NA,NA,NA,NA,NA
122332,2011-03-01,University Of Pennsylvania,English,PhD,F11,Rejected,E-mail,2011-03-01,A,NA,NA,NA,NA,NA
122352,2011-03-01,University Of Pennsylvania,English,PhD,F11,Rejected,E-mail,2011-03-01,A,NA,NA,NA,NA,NA
122357,2011-03-01,University Of Pennsylvania,English,PhD,S11,Rejected,Website,2011-03-01,I,NA,NA,NA,NA,NA
122365,2011-03-01,University Of Pennsylvania,English,PhD,F11,Rejected,Website,2011-03-01,A,NA,NA,NA,NA,NA
122472,2011-03-01,University Of Pennsylvania,English,PhD,F11,Rejected,Website,2011-03-01,A,NA,NA,NA,NA,NA
122634,2011-03-01,University Of Pennsylvania,English,PhD,F11,Rejected,Website,2011-03-01,O,NA,NA,NA,NA,NA
122691,2011-03-02,University Of Pennsylvania,Anthropology Of Music,PhD,F11,Rejected,Website,2011-03-02,A,3.95,162,166,5,NA
122769,2011-03-02,University Of Pennsylvania,English,PhD,F11,Rejected,E-mail,2011-03-01,I,NA,NA,NA,NA,NA
122818,2011-03-02,University Of Pennsylvania,English,PhD,F11,Rejected,E-mail,2011-03-02,A,NA,NA,NA,NA,NA
122822,2011-03-02,University Of Pennsylvania,English,PhD,F11,Rejected,Website,2011-03-02,A,NA,NA,NA,NA,NA
122909,2011-03-02,University Of Pennsylvania,Materials Science & Engineering (MSE),Masters,F11,Accepted,E-mail,2010-12-08,I,NA,NA,NA,NA,NA
123177,2011-03-02,University Of Pennsylvania,Physics,PhD,F11,Accepted,E-mail,2011-02-05,A,NA,NA,NA,NA,NA
123494,2011-03-02,University Of Pennsylvania,Music History,PhD,F11,Rejected,Website,2011-03-01,A,NA,NA,NA,NA,NA
123710,2011-03-02,University Of Pennsylvania,English,PhD,F11,Rejected,Website,2011-03-01,A,NA,NA,NA,NA,NA
124192,2011-03-03,University Of Pennsylvania,American History,PhD,F11,Accepted,E-mail,2011-03-01,A,3.99,166,160,6,NA
124865,2011-03-03,University Of Pennsylvania,Philosophy,PhD,F11,Rejected,E-mail,2011-03-03,A,NA,NA,NA,NA,NA
124959,2011-03-04,University Of Pennsylvania,Biomedical Graduate Studies Program,PhD,F11,Rejected,E-mail,2011-03-03,I,NA,NA,NA,NA,NA
125415,2011-03-04,University Of Pennsylvania,Telecommunications,Masters,F11,Accepted,E-mail,2011-02-20,I,NA,NA,NA,NA,NA
125901,2011-03-04,University Of Pennsylvania,Astronomy And Physics,PhD,F11,Rejected,Website,2011-03-04,I,NA,NA,NA,0,920
126020,2011-03-05,University Of Pennsylvania,Astronomy And Physics,PhD,F11,Rejected,E-mail,2011-03-05,I,NA,NA,NA,NA,NA
126110,2011-03-05,University Of Pennsylvania,Physics,PhD,F11,Rejected,Other,2011-04-05,I,NA,NA,NA,NA,NA
126195,2011-03-05,University Of Pennsylvania,Physics,PhD,F11,Rejected,Website,2011-03-05,I,NA,NA,NA,NA,NA
127200,2011-03-07,University Of Pennsylvania,Classical Archaeology (AAMW),PhD,F11,Rejected,Website,2011-03-07,A,NA,NA,NA,NA,NA
127914,2011-03-08,University Of Pennsylvania,Anthropology (Archaeology),PhD,F11,Wait listed,E-mail,2011-02-28,I,NA,NA,NA,NA,NA
128883,2011-03-09,University Of Pennsylvania,Art History And Achaeology,PhD,F11,Rejected,Website,2011-03-09,A,3.5,170,151,5,NA
128984,2011-03-09,University Of Pennsylvania,Art History,PhD,F11,Rejected,E-mail,2011-03-08,A,3.76,156,139,4,NA
129028,2011-03-09,University Of Pennsylvania,Art History,PhD,F11,Rejected,Website,2011-03-09,A,NA,170,156,5,NA
129141,2011-03-09,University Of Pennsylvania,Biological Graduate Program,PhD,F11,Rejected,E-mail,2011-03-09,U,NA,NA,NA,NA,NA
129677,2011-03-09,University Of Pennsylvania,Art History,PhD,F11,Rejected,E-mail,2011-03-09,A,3.77,165,153,4.5,NA
131306,2011-03-11,University Of Pennsylvania,Ethics And Legal Studies,PhD,F11,Rejected,E-mail,2011-02-15,I,NA,145,166,4,NA
131462,2011-03-11,University Of Pennsylvania,ECE,PhD,F11,Interview,E-mail,2011-03-11,I,3.54,150,164,4,NA
131647,2011-03-11,University Of Pennsylvania,English,Masters,F11,Accepted,Website,2011-03-11,A,NA,NA,NA,NA,NA
131871,2011-03-12,University Of Pennsylvania,East Asian Languages And Civilizations,Masters,F11,Accepted,Website,2011-03-12,A,NA,NA,NA,NA,NA
132837,2011-03-14,University Of Pennsylvania,"Architecture/Landscape, Master 4 Year",Masters,F11,Accepted,E-mail,2011-03-14,A,3.5,169,157,5.5,NA
135308,2011-03-17,University Of Pennsylvania,Electrical Engineering,PhD,F11,Interview,Phone,2011-03-17,I,3.54,150,164,4,NA
135309,2011-03-17,University Of Pennsylvania,Urban Spatial Analytics,Masters,F11,Accepted,E-mail,2011-03-15,I,3.28,152,164,3.5,NA
136632,2011-03-19,University Of Pennsylvania,Sociology,PhD,F11,Rejected,Website,2011-03-18,A,NA,NA,NA,NA,NA
137097,2011-03-21,University Of Pennsylvania,Sociology,PhD,F11,Rejected,E-mail,2011-03-18,A,3.75,159,151,4.5,NA
137165,2011-03-21,University Of Pennsylvania,ECE (Electrical & Computer Engineering),PhD,F11,Rejected,E-mail,2011-03-21,I,NA,NA,NA,NA,NA
137963,2011-03-22,University Of Pennsylvania,Pure Mathematics,PhD,F11,Wait listed,E-mail,2011-03-22,I,4,160,166,3,790
138619,2011-03-23,University Of Pennsylvania,Electrical Engineering,PhD,F11,Interview,Phone,2011-03-23,I,3.54,150,164,4,NA
138715,2011-03-24,University Of Pennsylvania,ECE (Electrical & Computer Engineering),PhD,F11,Rejected,Website,2011-03-23,I,NA,NA,NA,NA,NA
138872,2011-03-24,University Of Pennsylvania,Electrical Engineering,PhD,F11,Rejected,Website,2011-03-23,I,3.73,140,166,3,NA
139110,2011-03-24,University Of Pennsylvania,Applied Mathematics And Computational Science (AMCS),PhD,F11,Rejected,E-mail,2011-03-24,I,NA,NA,NA,NA,NA
140139,2011-03-28,University Of Pennsylvania,Mathematics,PhD,F11,Rejected,E-mail,2011-02-25,A,NA,NA,NA,NA,NA
140365,2011-03-28,University Of Pennsylvania,History,Masters,F11,Accepted,E-mail,2011-03-28,I,NA,NA,NA,NA,NA
143115,2011-04-05,University Of Pennsylvania,Chemical Engineering,PhD,F11,Rejected,E-mail,2011-04-05,I,NA,NA,NA,NA,NA
143381,2011-04-06,University Of Pennsylvania,Biomedical Engineering,PhD,F11,Rejected,E-mail,2011-03-21,I,3.9,164,166,4.5,NA
143796,2011-04-07,University Of Pennsylvania,Materials Science And Engineering,PhD,F11,Rejected,Website,2011-04-07,I,NA,NA,NA,NA,NA
144046,2011-04-08,University Of Pennsylvania,Philosophy,PhD,F11,Accepted,E-mail,2011-04-08,U,NA,169,148,5.5,NA
144733,2011-04-11,University Of Pennsylvania,Mechanical Engineering,PhD,F11,Rejected,E-mail,2011-04-11,I,3.59,170,141,3,NA
144879,2011-04-12,University Of Pennsylvania,English,PhD,F11,Accepted,E-mail,2011-04-12,A,NA,NA,NA,NA,NA
149156,2011-12-16,University Of Pennsylvania,Neuroscience Graduate Group,PhD,F12,Interview,E-mail,2011-12-15,A,NA,NA,NA,NA,NA
149238,2011-12-20,University Of Pennsylvania,Genomics And Computational Biology,PhD,F12,Interview,E-mail,2011-12-19,A,NA,NA,NA,NA,NA
149295,2011-12-21,University Of Pennsylvania,BGS-CAMB,PhD,F12,Interview,E-mail,2011-12-21,A,NA,NA,NA,NA,NA
149370,2011-12-22,University Of Pennsylvania,Biological Sciences (Neuroscience),PhD,F12,Interview,E-mail,2011-12-22,A,NA,NA,NA,NA,NA
149417,2011-12-24,University Of Pennsylvania,History & Sociology Of Science,PhD,F12,Interview,E-mail,2011-12-21,A,NA,NA,NA,NA,NA
149490,2012-01-01,University Of Pennsylvania,Immunology,PhD,F12,Interview,E-mail,2011-12-20,A,NA,NA,NA,NA,NA
149528,2012-01-03,University Of Pennsylvania,Pharmacology Graduate Group (PCG),PhD,F12,Interview,E-mail,2011-12-16,A,NA,NA,NA,NA,NA
149719,2012-01-07,University Of Pennsylvania,Biomedical Graduate Studies,PhD,F12,Interview,E-mail,2012-01-06,A,NA,NA,NA,NA,NA
149805,2012-01-10,University Of Pennsylvania,Psychology,PhD,F12,Interview,Phone,2012-01-10,A,4,168,166,6,90
149841,2012-01-10,University Of Pennsylvania,TESOL,Masters,F12,Accepted,Website,2011-12-06,O,NA,NA,NA,NA,NA
149847,2012-01-10,University Of Pennsylvania,Chemical And Biomolecular Engineering,PhD,F12,Accepted,E-mail,2012-01-10,A,NA,NA,NA,NA,NA
150151,2012-01-12,University Of Pennsylvania,Behavioral Neuroscience (Psychology),PhD,F12,Interview,E-mail,2012-01-12,A,NA,NA,NA,NA,NA
150167,2012-01-13,University Of Pennsylvania,Psychology,PhD,F12,Interview,E-mail,2012-01-12,I,3.7,169,167,5,790
150217,2012-01-13,University Of Pennsylvania,Cell And Molecular Biology(CAMB),PhD,F12,Interview,E-mail,2012-01-03,A,NA,NA,NA,NA,NA
151099,2012-01-21,University Of Pennsylvania,French,PhD,F12,Interview,Phone,2012-01-20,I,3.8,NA,NA,4.5,NA
151231,2012-01-22,University Of Pennsylvania,Spanish,PhD,F12,Interview,E-mail,2012-01-21,O,NA,NA,NA,NA,NA
151366,2012-01-23,University Of Pennsylvania,Chemical And Biomolecular Engineering,PhD,F12,Rejected,Website,2012-01-21,U,3.43,150,155,4,NA
151398,2012-01-23,University Of Pennsylvania,2 Year Social Work (MSW),Masters,F12,Accepted,E-mail,2012-01-23,A,3.78,162,158,5,NA
152210,2012-01-27,University Of Pennsylvania,Pure Mathematics,PhD,F12,Wait listed,E-mail,2012-01-26,A,3.91,170,154,5.5,840
152364,2012-01-27,University Of Pennsylvania,Religion,PhD,F12,Interview,E-mail,2012-01-27,A,NA,NA,NA,NA,NA
152547,2012-01-28,University Of Pennsylvania,Material Science And Engineering,PhD,F12,Interview,Other,2012-01-27,I,NA,NA,NA,NA,NA
152584,2012-01-28,University Of Pennsylvania,ECE (Electrical Engineering),Masters,F12,Accepted,E-mail,2012-01-03,A,3.65,160,164,4.5,NA
152675,2012-01-28,University Of Pennsylvania,Neuroscience Graduate Group,PhD,F12,Rejected,E-mail,2012-01-27,O,3.8,164,158,0,NA
152823,2012-01-30,University Of Pennsylvania,Computer Science,PhD,F12,Accepted,E-mail,2012-01-30,I,3.97,162,169,4,NA
153060,2012-01-30,University Of Pennsylvania,Bioengineering,PhD,F12,Accepted,Website,2012-01-30,A,3.67,165,166,5.5,NA
153245,2012-01-31,University Of Pennsylvania,Social Work,Masters,F12,Accepted,Phone,2011-12-05,A,NA,NA,NA,NA,NA
153722,2012-02-01,University Of Pennsylvania,Bioengineering,PhD,F12,Rejected,Website,2012-02-01,U,NA,NA,NA,NA,NA
153730,2012-02-01,University Of Pennsylvania,Biomedical Engineering (BME),PhD,F12,Rejected,Website,2012-02-01,A,NA,NA,NA,NA,NA
153853,2012-02-01,University Of Pennsylvania,Genomics And Computational Biology,PhD,F12,Accepted,E-mail,2012-02-01,A,3.86,170,146,4.5,NA
154191,2012-02-02,University Of Pennsylvania,Chemical Engineering,PhD,F12,Rejected,E-mail,2012-02-02,I,NA,NA,NA,NA,NA
154397,2012-02-03,University Of Pennsylvania,Bioengineering,PhD,F12,Rejected,E-mail,2012-02-03,I,NA,NA,NA,NA,NA
154619,2012-02-03,University Of Pennsylvania,ECE (Electrical Engineering),Masters,F12,Accepted,E-mail,2012-02-01,A,3.99,162,166,5,NA
154710,2012-02-03,University Of Pennsylvania,Biomedical Graduate Studies Program,PhD,F12,Rejected,E-mail,2012-02-03,A,NA,NA,NA,NA,NA
154978,2012-02-04,University Of Pennsylvania,Genomics And Computational Biology (GCB),PhD,F12,Rejected,E-mail,2012-02-04,A,NA,NA,NA,NA,NA
155025,2012-02-04,University Of Pennsylvania,Chemical Engineering,PhD,F12,Rejected,E-mail,2012-01-30,I,3.35,154,160,4,NA
155817,2012-02-07,University Of Pennsylvania,Clinical Psychology,PhD,F12,Rejected,E-mail,2012-02-06,A,NA,NA,NA,NA,NA
156187,2012-02-07,University Of Pennsylvania,Philosophy,PhD,F12,Accepted,E-mail,2012-02-07,A,NA,NA,NA,NA,NA
156203,2012-02-07,University Of Pennsylvania,Philosophy,PhD,F12,Accepted,E-mail,2012-02-07,O,NA,NA,NA,NA,NA
156377,2012-02-07,University Of Pennsylvania,Philosophy,PhD,F12,Accepted,E-mail,2012-02-07,I,NA,NA,NA,NA,NA
156497,2012-02-08,University Of Pennsylvania,Pharmacology,PhD,F12,Rejected,E-mail,2012-02-08,U,NA,NA,NA,NA,NA
156529,2012-02-08,University Of Pennsylvania,Systems Engineering,Masters,F12,Rejected,Website,2012-02-08,I,NA,NA,NA,NA,NA
156811,2012-02-08,University Of Pennsylvania,Pharmacology,PhD,F12,Accepted,Postal Service,2012-02-08,A,NA,NA,NA,NA,NA
156939,2012-02-08,University Of Pennsylvania,Philosophy,PhD,F12,Accepted,E-mail,2012-02-08,U,NA,NA,NA,NA,NA
157070,2012-02-09,University Of Pennsylvania,"CGGT, Computer Graphics/Game Design",Masters,F12,Accepted,E-mail,2012-02-09,I,3.8,164,166,3,NA
158142,2012-02-10,University Of Pennsylvania,Department Of Political Science,PhD,F12,Accepted,E-mail,2012-02-10,A,NA,NA,NA,NA,NA
158144,2012-02-10,University Of Pennsylvania,Department Of Political Science,PhD,F12,Accepted,E-mail,2012-02-10,O,NA,NA,NA,NA,NA
159404,2012-02-13,University Of Pennsylvania,Materials Science,PhD,F12,Accepted,E-mail,2012-02-13,A,NA,NA,NA,NA,NA
160046,2012-02-14,University Of Pennsylvania,Comparative Literature,PhD,F12,Rejected,E-mail,2012-02-14,A,NA,NA,NA,NA,NA
160204,2012-02-15,University Of Pennsylvania,Communication,PhD,F12,Accepted,E-mail,2012-02-14,I,NA,NA,NA,NA,NA
160464,2012-02-15,University Of Pennsylvania,Musicology,PhD,F12,Rejected,E-mail,2012-02-15,A,NA,NA,NA,NA,NA
160616,2012-02-15,University Of Pennsylvania,Biostatistics,PhD,F12,Interview,E-mail,2012-02-01,U,3.9,150,167,3.5,NA
162577,2012-02-17,University Of Pennsylvania,Biostatistic,Masters,F12,Accepted,E-mail,2012-02-17,U,3.9,167,150,3.5,NA
162712,2012-02-18,University Of Pennsylvania,Neuroscience Graduate Group,PhD,F12,Accepted,E-mail,2012-02-16,A,NA,NA,NA,NA,NA
162729,2012-02-18,University Of Pennsylvania,Music Theory,PhD,F12,Accepted,E-mail,2012-02-17,A,NA,NA,NA,NA,NA
162855,2012-02-18,University Of Pennsylvania,Demography,PhD,F12,Accepted,Postal Service,2012-02-17,I,NA,NA,NA,NA,NA
162947,2012-02-18,University Of Pennsylvania,Demography,PhD,F12,Rejected,E-mail,2012-02-15,U,NA,NA,NA,NA,NA
163219,2012-02-19,University Of Pennsylvania,Mechanical Engineering,Masters,F12,Rejected,E-mail,2012-02-18,I,3.2,156,166,4,NA
163513,2012-02-20,University Of Pennsylvania,Anthropology,PhD,F12,Accepted,E-mail,2012-02-20,A,3.9,169,158,5,NA
164206,2012-02-21,University Of Pennsylvania,CGGT,Masters,F12,Rejected,Website,2012-02-08,I,NA,NA,NA,NA,NA
164246,2012-02-21,University Of Pennsylvania,Reading/Writing/Literacy,PhD,F12,Rejected,Website,2012-02-21,A,NA,NA,NA,NA,NA
164498,2012-02-21,University Of Pennsylvania,Biostatistics,PhD,F12,Accepted,E-mail,2012-02-17,A,NA,NA,NA,NA,NA
164660,2012-02-21,University Of Pennsylvania,History,PhD,F12,Accepted,E-mail,2012-02-21,A,NA,NA,NA,NA,NA
164678,2012-02-22,University Of Pennsylvania,Biostatistics,PhD,F12,Rejected,E-mail,2012-02-21,A,3.39,160,166,5,NA
164778,2012-02-22,University Of Pennsylvania,Psychology,PhD,F12,Accepted,E-mail,2012-02-22,I,3.8,169,167,5,790
164824,2012-02-22,University Of Pennsylvania,Ancient History,PhD,F12,Rejected,E-mail,2012-02-22,A,3.97,161,154,5.5,NA
164859,2012-02-22,University Of Pennsylvania,Philosophy,PhD,F12,Rejected,E-mail,2012-02-21,O,NA,NA,NA,NA,NA
164862,2012-02-22,University Of Pennsylvania,Philosophy,PhD,F12,Rejected,Website,2012-02-21,O,NA,NA,NA,NA,NA
164866,2012-02-22,University Of Pennsylvania,Philosophy,PhD,F12,Rejected,E-mail,2012-02-22,A,NA,NA,NA,NA,NA
164926,2012-02-22,University Of Pennsylvania,Psychology,PhD,F12,Accepted,E-mail,2012-02-22,A,NA,NA,NA,NA,NA
164948,2012-02-22,University Of Pennsylvania,Philosophy,PhD,F12,Rejected,E-mail,2012-02-22,A,NA,NA,NA,NA,NA
165008,2012-02-22,University Of Pennsylvania,Philosophy,PhD,F12,Rejected,E-mail,2012-02-22,A,NA,NA,NA,NA,NA
165097,2012-02-22,University Of Pennsylvania,Education Policy,PhD,F12,Accepted,Postal Service,2012-02-16,A,NA,NA,NA,NA,NA
165122,2012-02-22,University Of Pennsylvania,Graduate Diploma In Philosophy,PhD,F12,Rejected,E-mail,2012-02-22,O,NA,NA,NA,NA,NA
165188,2012-02-22,University Of Pennsylvania,Biostatistics,PhD,F12,Rejected,E-mail,2012-02-21,A,NA,NA,NA,NA,NA
165289,2012-02-22,University Of Pennsylvania,Psychology,PhD,F12,Accepted,E-mail,2012-02-21,A,NA,NA,NA,NA,NA
166072,2012-02-23,University Of Pennsylvania,Political Science,PhD,F12,Rejected,E-mail,2012-02-23,I,3.8,170,159,3.5,NA
166182,2012-02-23,University Of Pennsylvania,Department Of Political Science,PhD,F12,Rejected,Website,2012-02-23,I,NA,NA,NA,NA,NA
166236,2012-02-23,University Of Pennsylvania,"Department Of Government And Politics, Political Science",PhD,F12,Rejected,Website,2012-02-23,U,NA,NA,NA,NA,NA
167307,2012-02-24,University Of Pennsylvania,Economics,PhD,F12,Wait listed,E-mail,2012-02-24,A,NA,NA,NA,NA,NA
167667,2012-02-25,University Of Pennsylvania,Economics,Masters,F12,Rejected,Website,2012-02-25,I,NA,NA,NA,NA,NA
167768,2012-02-25,University Of Pennsylvania,City Planning,Masters,F12,Accepted,E-mail,2012-02-25,I,3.43,165,166,3.5,NA
168150,2012-02-26,University Of Pennsylvania,East Asian Literature And Civilization,PhD,F12,Accepted,E-mail,2012-02-25,I,NA,NA,NA,NA,NA
168163,2012-02-26,University Of Pennsylvania,Comparative Literature,PhD,F12,Rejected,E-mail,2012-02-22,A,3.9,168,150,4.5,NA
