submissionId,submissionDate,institution,major,degree,sem,notif_result,notif_method,notif_date,studentType,gpa,gre_v,gre_q,gre_w,gre_subject
275998,2014-02-14,Brown University,Psychology,PhD,F14,Rejected,E-mail,2014-02-14,A,NA,NA,NA,NA,NA
276034,2014-02-14,Brown University,Psychology,PhD,F14,Rejected,Website,2014-02-14,I,NA,NA,NA,NA,NA
276039,2014-02-14,Brown University,Philosophy,PhD,F14,Accepted,Website,2014-02-14,A,3.9,166,167,6,NA
276182,2014-02-14,Brown University,CLPS,PhD,F14,Rejected,E-mail,2014-02-14,A,NA,NA,NA,NA,NA
276193,2014-02-14,Brown University,Computer Science,Masters,F14,Accepted,E-mail,2014-02-14,A,3.75,164,163,5.5,NA
276705,2014-02-15,Brown University,Linguistics,PhD,F14,Rejected,Website,2014-02-14,A,3.84,169,148,5.5,NA
276939,2014-02-15,Brown University,English,PhD,F14,Accepted,E-mail,2014-02-13,A,NA,NA,NA,NA,NA
276977,2014-02-15,Brown University,Computer Science,Masters,F14,Accepted,Other,2014-02-14,A,3.67,157,164,5,NA
277057,2014-02-15,Brown University,History,PhD,F14,Rejected,E-mail,2014-02-11,A,3.54,165,152,4,NA
277180,2014-02-16,Brown University,French,PhD,F14,Accepted,E-mail,2014-02-14,A,NA,NA,NA,NA,NA
277275,2014-02-16,Brown University,Computer Science,Masters,F14,Accepted,Website,2014-02-14,A,3.88,163,167,5,NA
277564,2014-02-17,Brown University,Health Services Research,PhD,F14,Accepted,Phone,2014-02-13,A,NA,NA,NA,NA,NA
277638,2014-02-17,Brown University,Public Policy,Masters,F14,Accepted,E-mail,2014-02-17,A,3.54,159,156,4,NA
277814,2014-02-17,Brown University,Public Policy,Masters,F14,Accepted,E-mail,2014-02-17,O,3.3,163,157,5,NA
278106,2014-02-18,Brown University,Philosophy,PhD,F14,Rejected,E-mail,2014-02-18,A,NA,NA,NA,NA,NA
278306,2014-02-18,Brown University,Anthropology,PhD,F14,Rejected,E-mail,2014-02-12,A,3.9,152,153,4.5,NA
278398,2014-02-18,Brown University,Modern Culture And Media,PhD,F14,Rejected,E-mail,2014-02-18,A,3.97,161,155,5.5,NA
278401,2014-02-18,Brown University,Modern Culture And Media,PhD,F14,Rejected,E-mail,2014-02-18,A,3.81,166,158,5,NA
278413,2014-02-18,Brown University,Modern Culture And Media,PhD,F14,Rejected,Website,2014-02-18,A,NA,NA,NA,NA,NA
278442,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,Website,2014-02-18,I,NA,NA,NA,NA,NA
278444,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,Website,2014-02-18,A,NA,NA,NA,NA,NA
278449,2014-02-18,Brown University,History,PhD,F14,Rejected,E-mail,2014-02-11,A,NA,NA,NA,NA,NA
278450,2014-02-18,Brown University,Modern Culture And Media,PhD,F14,Rejected,Website,2014-02-18,I,NA,NA,NA,NA,NA
278455,2014-02-18,Brown University,Applied Mathemaics,PhD,F14,Rejected,E-mail,2014-02-18,U,NA,NA,NA,NA,NA
278488,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,Website,2014-02-18,I,3.85,158,163,3.5,860
278496,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,E-mail,2014-02-18,A,NA,NA,NA,NA,NA
278508,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,Website,2014-02-18,I,3.64,152,168,3,NA
278548,2014-02-18,Brown University,Modern Culture And Media,PhD,F14,Rejected,Website,2014-02-18,A,4,161,155,5,NA
278570,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,E-mail,2014-02-18,A,3.82,161,169,5,760
278629,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,E-mail,2014-02-18,A,3.91,165,168,5.5,NA
278638,2014-02-18,Brown University,Applied Math,PhD,F14,Rejected,E-mail,2014-02-18,A,NA,NA,NA,NA,NA
278646,2014-02-18,Brown University,Modern Culture & Media,PhD,F14,Rejected,E-mail,2014-02-18,A,NA,NA,NA,NA,NA
279003,2014-02-18,Brown University,Applied Mathematics,PhD,F14,Rejected,Website,2014-02-18,A,3.89,170,167,5.5,860
279146,2014-02-19,Brown University,Applied Mathematics,PhD,F14,Rejected,E-mail,2014-02-18,A,NA,NA,NA,NA,NA
279175,2014-02-19,Brown University,Applied Math,PhD,F14,Rejected,E-mail,2014-02-19,A,4,158,170,4.5,750
279312,2014-02-19,Brown University,Modern Culture And Media,PhD,F14,Rejected,Website,2014-02-18,A,NA,NA,NA,NA,NA
279323,2014-02-19,Brown University,Masters Of Public Policy,Masters,F14,Accepted,Website,2014-02-17,A,NA,NA,NA,NA,NA
279396,2014-02-19,Brown University,Cognitive Science Psychology Linguistics,PhD,F14,Rejected,E-mail,2014-02-19,A,NA,NA,NA,NA,NA
279743,2014-02-19,Brown University,Behavioral And Social Sciences Intervention,Masters,F14,Rejected,Website,2014-02-19,O,NA,NA,NA,NA,NA
279907,2014-02-19,Brown University,Playwriting,MFA,F14,Rejected,Website,2014-02-19,A,NA,NA,NA,NA,NA
279988,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,I,NA,NA,NA,NA,NA
279991,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,A,NA,NA,NA,NA,NA
279993,2014-02-19,Brown University,English,PhD,F14,Rejected,Website,2014-02-19,A,NA,NA,NA,NA,NA
280019,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,O,4,169,NA,5,NA
280027,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,A,NA,NA,NA,NA,NA
280032,2014-02-19,Brown University,Public Policy,Masters,F14,Accepted,E-mail,2014-02-17,A,3.2,164,161,4,NA
280044,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,O,NA,NA,NA,NA,NA
280047,2014-02-19,Brown University,English,PhD,F14,Rejected,Website,2014-02-19,A,NA,NA,NA,NA,NA
280066,2014-02-19,Brown University,English,PhD,F14,Rejected,Website,2014-02-19,A,NA,NA,NA,NA,NA
280078,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,U,NA,162,149,4.5,NA
280140,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,A,NA,NA,NA,NA,NA
280174,2014-02-19,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,A,NA,NA,NA,NA,NA
280462,2014-02-20,Brown University,Applied Mathematics,PhD,F14,Rejected,E-mail,2014-02-18,A,3.71,150,154,4,NA
280624,2014-02-20,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-20,A,NA,NA,NA,NA,NA
280957,2014-02-20,Brown University,Biostatistics,PhD,F14,Rejected,E-mail,2014-02-20,A,3.61,167,162,4.5,NA
280964,2014-02-20,Brown University,Biostatistics,PhD,F14,Rejected,E-mail,2014-02-20,U,NA,NA,NA,NA,NA
281022,2014-02-20,Brown University,English,PhD,F14,Rejected,Website,2014-02-19,A,NA,NA,NA,NA,NA
281166,2014-02-20,Brown University,Pathobiology,PhD,F14,Accepted,E-mail,2014-02-20,A,NA,NA,NA,NA,NA
281216,2014-02-20,Brown University,English,PhD,F14,Rejected,E-mail,2014-02-19,A,NA,NA,NA,NA,NA
281234,2014-02-20,Brown University,English,PhD,F14,Rejected,Website,2014-02-19,A,3.84,170,162,5.5,740
281258,2014-02-20,Brown University,Biostatistics,PhD,F14,Rejected,E-mail,2014-02-20,U,NA,NA,NA,NA,NA
281419,2014-02-20,Brown University,Biostatistics,PhD,F14,Rejected,Website,2014-02-20,U,NA,NA,NA,NA,NA
281539,2014-02-20,Brown University,Epidemiology,PhD,F14,Rejected,Website,2014-02-20,A,3.79,153,164,4.5,NA
281584,2014-02-20,Brown University,Epidemiology,PhD,F14,Rejected,Website,2014-02-20,I,NA,NA,NA,NA,NA
281638,2014-02-20,Brown University,English,PhD,F14,Accepted,E-mail,2014-02-14,A,NA,NA,NA,NA,NA
281776,2014-02-21,Brown University,Epidemiology,PhD,F14,Rejected,E-mail,2014-02-21,A,NA,161,155,4.5,NA
281784,2014-02-21,Brown University,Epidemiology,PhD,F14,Rejected,E-mail,2014-02-20,U,NA,NA,NA,NA,NA
282176,2014-02-21,Brown University,Applied Mathematics,PhD,F14,Rejected,E-mail,2014-02-19,I,3.68,151,170,4,910
282213,2014-02-21,Brown University,Urban Education Policy,Masters,F14,Accepted,E-mail,2014-02-21,A,NA,NA,NA,NA,NA
282280,2014-02-21,Brown University,Biostatistics,PhD,F14,Accepted,Phone,2014-02-21,U,3.93,160,169,3.5,NA
282298,2014-02-21,Brown University,Urban Education Policy,Masters,F14,Accepted,E-mail,2014-02-21,A,3.7,170,170,5,NA
282650,2014-02-21,Brown University,Epidemiology,PhD,F14,Rejected,E-mail,2014-02-20,A,NA,NA,NA,NA,NA
283888,2014-02-23,Brown University,CLPS (Psychology),PhD,F14,Rejected,E-mail,2014-02-21,A,NA,163,162,4.5,NA
284173,2014-02-24,Brown University,Urban Education Policy,Masters,F14,Rejected,E-mail,2014-02-24,I,3.7,166,169,4,NA
284189,2014-02-24,Brown University,Philosophy,PhD,F14,Rejected,E-mail,2014-02-24,I,NA,NA,NA,NA,NA
284196,2014-02-24,Brown University,Philosophy,PhD,F14,Rejected,E-mail,2014-02-24,A,NA,NA,NA,NA,NA
284244,2014-02-24,Brown University,Philosophy,PhD,F14,Rejected,E-mail,2014-02-24,A,NA,NA,NA,NA,NA
284250,2014-02-24,Brown University,Philosophy,PhD,F14,Rejected,E-mail,2014-02-24,A,3.81,160,160,5,NA
284364,2014-02-24,Brown University,Urban Education Policy,Masters,F14,Accepted,E-mail,2014-02-21,A,NA,NA,NA,NA,NA
284601,2014-02-24,Brown University,Political Science,PhD,F14,Accepted,E-mail,2014-02-24,O,NA,NA,NA,NA,NA
284631,2014-02-24,Brown University,Physics,PhD,F14,Accepted,Website,2014-02-24,U,NA,NA,NA,NA,NA
285401,2014-02-25,Brown University,Political Science,PhD,F14,Rejected,E-mail,2014-02-25,I,NA,NA,NA,NA,NA
285403,2014-02-25,Brown University,Political Science,PhD,F14,Rejected,Website,2014-02-25,O,NA,NA,NA,NA,NA
285407,2014-02-25,Brown University,Political Science,PhD,F14,Rejected,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
285422,2014-02-25,Brown University,Political Science,PhD,F14,Rejected,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
285459,2014-02-25,Brown University,Political Science,PhD,F14,Rejected,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
285481,2014-02-25,Brown University,Political Science,PhD,F14,Rejected,E-mail,2014-02-25,I,NA,NA,NA,NA,NA
285547,2014-02-25,Brown University,Africana Studies,PhD,F14,Rejected,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
285565,2014-02-25,Brown University,Africana,PhD,F14,Rejected,Website,2014-02-25,A,NA,NA,NA,NA,NA
285847,2014-02-25,Brown University,Italian Studies,PhD,F14,Accepted,Website,2014-02-25,A,3.82,169,159,5,NA
286166,2014-02-25,Brown University,Public Policy,Masters,F14,Accepted,E-mail,2014-02-17,A,3.11,150,157,4,NA
286227,2014-02-25,Brown University,Africana Studies,PhD,F14,Rejected,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
286750,2014-02-26,Brown University,Philosophy,PhD,F14,Accepted,E-mail,2014-02-14,A,NA,NA,NA,NA,NA
287132,2014-02-26,Brown University,Physics,PhD,F14,Accepted,E-mail,2014-02-14,A,3.2,164,170,4,880
287377,2014-02-26,Brown University,Psychology (CLPS),PhD,F14,Accepted,E-mail,2014-02-26,A,3.6,153,159,5.5,NA
287695,2014-02-27,Brown University,CLPS,PhD,F14,Rejected,E-mail,2014-02-27,O,NA,NA,NA,NA,NA
288480,2014-02-27,Brown University,Public Humanities,Masters,F14,Rejected,E-mail,2014-02-25,A,NA,NA,NA,NA,NA
288761,2014-02-27,Brown University,Earth Science,PhD,F14,Rejected,E-mail,2014-02-27,I,NA,NA,NA,NA,NA
289773,2014-02-28,Brown University,American Studies,PhD,F14,Rejected,E-mail,2014-02-28,A,NA,NA,NA,NA,NA
289783,2014-02-28,Brown University,American Studies,PhD,F14,Rejected,E-mail,2014-02-28,A,NA,NA,NA,NA,NA
289912,2014-02-28,Brown University,American Studies,PhD,F14,Rejected,E-mail,2014-02-28,A,NA,NA,NA,NA,NA
291701,2014-03-03,Brown University,MPA,Masters,F14,Accepted,E-mail,2014-03-03,I,NA,NA,NA,NA,NA
291733,2014-03-03,Brown University,"Master Of Public Affairs, MPA",Masters,F14,Accepted,Website,2014-03-03,I,3.62,170,159,4,NA
291901,2014-03-03,Brown University,Masters In Public Policy,Masters,F14,Accepted,E-mail,2014-03-03,I,NA,NA,NA,NA,NA
291940,2014-03-03,Brown University,Computer Science,PhD,F14,Rejected,E-mail,2014-03-03,A,3.78,165,170,4.5,NA
291956,2014-03-03,Brown University,Computer Science,PhD,F14,Rejected,E-mail,2014-03-03,U,NA,NA,NA,NA,NA
292111,2014-03-03,Brown University,Computer Science,PhD,F14,Rejected,E-mail,2014-03-03,I,NA,NA,NA,NA,NA
292530,2014-03-04,Brown University,Computer Science,PhD,F14,Rejected,E-mail,2014-03-03,I,3.5,142,169,4,NA
292667,2014-03-04,Brown University,MPA,Masters,F14,Accepted,E-mail,2014-03-04,I,3.85,156,170,3.5,NA
293230,2014-03-04,Brown University,Economics PhD,PhD,F14,Rejected,Website,2014-03-04,U,NA,NA,NA,NA,NA
293262,2014-03-04,Brown University,Economics,PhD,F14,Rejected,E-mail,2014-03-04,U,3.81,157,167,4,NA
293268,2014-03-04,Brown University,Economics,PhD,F14,Rejected,E-mail,2014-03-04,I,NA,NA,NA,NA,NA
293311,2014-03-04,Brown University,Biomedical Engineering,PhD,F14,Accepted,Website,2014-03-04,A,3.14,163,166,4,NA
293858,2014-03-05,Brown University,Economcis,Masters,F14,Rejected,Website,2014-03-05,I,3.4,156,170,4,NA
294048,2014-03-05,Brown University,Economics,PhD,F14,Rejected,Website,2014-03-05,I,3.4,156,170,4,NA
294310,2014-03-05,Brown University,Public Affairs,Masters,F14,Rejected,Website,2014-03-05,I,3.7,157,163,3,NA
294796,2014-03-05,Brown University,Religious Studies (Religion And Critical Thought),PhD,F14,Rejected,E-mail,2014-03-05,A,NA,170,NA,0,NA
295104,2014-03-06,Brown University,Public Policy,Masters,F14,Rejected,Website,2014-03-05,I,3.42,153,170,3,NA
295154,2014-03-06,Brown University,Public Policy,Masters,F14,Rejected,Website,2014-03-05,I,NA,NA,NA,NA,NA
295219,2014-03-06,Brown University,Religion (Religions Of The Ancient Mediterranean),PhD,F14,Rejected,E-mail,2014-03-06,A,3.79,167,155,5,NA
295321,2014-03-06,Brown University,MPA,Masters,F14,Rejected,E-mail,2014-03-06,I,NA,NA,NA,NA,NA
295509,2014-03-06,Brown University,Computer Science,Masters,F14,Accepted,E-mail,2014-02-18,I,4,156,165,4,NA
295783,2014-03-06,Brown University,Neuroscience,PhD,F14,Accepted,Website,2014-03-06,A,NA,NA,NA,NA,NA
296119,2014-03-06,Brown University,Computer Science,PhD,F14,Rejected,E-mail,2014-03-03,I,4,160,168,4,NA
296604,2014-03-07,Brown University,Pathobiology,PhD,F14,Accepted,Website,2014-03-06,A,NA,NA,NA,NA,NA
297232,2014-03-07,Brown University,Physics,PhD,F14,Rejected,E-mail,2014-03-07,A,3.49,164,166,4,750
297317,2014-03-07,Brown University,Physics,PhD,F14,Rejected,E-mail,2014-03-07,U,3.7,156,166,3,860
297447,2014-03-07,Brown University,History Masters,Masters,F14,Accepted,E-mail,2014-03-07,A,3.81,167,154,5,NA
298068,2014-03-08,Brown University,Engineering- Mechanics Of Solids,PhD,F14,Rejected,Website,2014-03-08,I,3.78,152,166,3,NA
298598,2014-03-08,Brown University,Biostatistics,PhD,F14,Rejected,E-mail,2014-02-20,A,NA,NA,NA,NA,NA
298856,2014-03-09,Brown University,Geological Sciences,PhD,F14,Rejected,Website,2014-03-06,O,NA,NA,NA,NA,NA
299682,2014-03-10,Brown University,Creative Writing (Poetry),MFA,F14,Rejected,E-mail,2014-03-10,A,NA,NA,NA,NA,NA
299683,2014-03-10,Brown University,Creative Writing,MFA,F14,Rejected,Website,2014-03-10,A,NA,NA,NA,NA,NA
299937,2014-03-10,Brown University,Literary Arts (Poetry),MFA,F14,Rejected,E-mail,2014-03-10,A,NA,NA,NA,NA,NA
300364,2014-03-11,Brown University,Materials Science And Engineering,Masters,F14,Accepted,E-mail,2014-02-18,I,NA,NA,NA,NA,NA
300502,2014-03-11,Brown University,Psychology,PhD,F14,Wait listed,E-mail,2014-03-11,A,NA,NA,NA,NA,NA
300785,2014-03-11,Brown University,"Creative Writing, Fiction",MFA,F14,Rejected,Website,2014-03-11,A,NA,NA,NA,NA,NA
300914,2014-03-11,Brown University,Creative Writing,MFA,F14,Rejected,Website,2014-03-11,A,NA,NA,NA,NA,NA
300965,2014-03-11,Brown University,Creative Writing (Crossing The Boundaries),MFA,F14,Rejected,E-mail,2014-03-11,A,NA,NA,NA,NA,NA
301131,2014-03-11,Brown University,Creative Writing (Fiction),MFA,F14,Rejected,E-mail,2014-03-11,I,NA,NA,NA,NA,NA
301350,2014-03-12,Brown University,MPA,Masters,F14,Accepted,E-mail,2014-02-17,A,3.9,153,161,5.5,NA
301499,2014-03-12,Brown University,History,PhD,F14,Rejected,E-mail,2014-02-11,I,NA,NA,NA,NA,NA
301628,2014-03-12,Brown University,Literary Arts,MFA,F14,Wait listed,E-mail,2014-03-11,A,NA,NA,NA,NA,NA
301640,2014-03-12,Brown University,Literary Arts (Electronic Writing),MFA,F14,Accepted,E-mail,2014-03-11,A,NA,NA,NA,NA,NA
303151,2014-03-13,Brown University,Computer Science,Masters,F14,Accepted,E-mail,2014-03-13,U,NA,NA,NA,NA,NA
304390,2014-03-14,Brown University,Economics,Masters,F14,Wait listed,E-mail,2014-03-14,I,NA,NA,NA,NA,NA
304401,2014-03-14,Brown University,Economics,PhD,F14,Wait listed,E-mail,2014-03-02,I,NA,NA,NA,NA,NA
304405,2014-03-14,Brown University,Economics,PhD,F14,Rejected,E-mail,2014-03-14,A,NA,NA,NA,NA,NA
304412,2014-03-14,Brown University,Economics,PhD,F14,Rejected,E-mail,2014-03-14,I,3.7,157,170,4,NA
304627,2014-03-14,Brown University,Economics,PhD,F14,Rejected,E-mail,2014-03-14,U,NA,NA,NA,NA,NA
305959,2014-03-16,Brown University,Mechanical,PhD,F14,Rejected,E-mail,2014-03-16,I,NA,NA,NA,NA,NA
305987,2014-03-16,Brown University,Economics,PhD,F14,Wait listed,E-mail,2014-03-14,I,NA,NA,NA,NA,NA
306378,2014-03-17,Brown University,Ethnomusicology,PhD,F14,Rejected,Other,2014-03-17,A,NA,NA,NA,NA,NA
306554,2014-03-17,Brown University,Biomedical Engineering,PhD,F14,Rejected,E-mail,2014-03-13,U,4,152,155,3.5,NA
306801,2014-03-17,Brown University,Economics,PhD,F14,Wait listed,E-mail,2014-03-14,I,NA,162,165,4.5,NA
306965,2014-03-18,Brown University,Classics,PhD,F14,Rejected,Website,2014-03-17,A,NA,NA,NA,NA,NA
307116,2014-03-18,Brown University,Dhemical Engineering,PhD,F14,Rejected,E-mail,2014-03-10,O,NA,NA,NA,NA,NA
307426,2014-03-18,Brown University,Physics,PhD,F14,Rejected,E-mail,2014-03-18,A,NA,NA,NA,NA,NA
307455,2014-03-18,Brown University,Physics,PhD,F14,Rejected,E-mail,2014-03-18,I,NA,NA,NA,NA,NA
307516,2014-03-18,Brown University,Physics,PhD,F14,Rejected,E-mail,2014-03-18,A,NA,NA,NA,NA,NA
307632,2014-03-18,Brown University,Physics,PhD,F14,Rejected,Website,2014-03-18,I,3.23,152,163,2.5,860
307734,2014-03-18,Brown University,Biostatistics,PhD,F14,Rejected,Website,2014-03-18,U,NA,NA,NA,NA,NA
307996,2014-03-19,Brown University,Physics,PhD,F14,Wait listed,E-mail,2014-03-19,I,3.73,152,169,3.5,970
308024,2014-03-19,Brown University,Physics,PhD,F14,Wait listed,E-mail,2014-03-19,I,3.2,157,164,4,990
308249,2014-03-19,Brown University,Computer Science,Masters,F14,Rejected,Website,2014-03-19,I,3.67,170,146,3,NA
308404,2014-03-19,Brown University,Public Policy,Masters,F14,Accepted,E-mail,2014-03-19,A,3.43,169,170,6,NA
309145,2014-03-20,Brown University,Materials Science & Engineering,PhD,F14,Rejected,E-mail,2014-03-20,I,3.2,161,150,4.5,NA
309152,2014-03-20,Brown University,Material Science Engineering,PhD,F14,Rejected,E-mail,2014-03-20,I,NA,150,165,3,840
309169,2014-03-20,Brown University,Electrical And Computer Engineering,PhD,F14,Rejected,Website,2014-03-20,I,3.43,151,166,3.5,NA
309201,2014-03-20,Brown University,Materials Science,PhD,F14,Rejected,E-mail,2014-03-20,U,NA,NA,NA,NA,NA
309248,2014-03-20,Brown University,Materials Science And Engineering,PhD,F14,Rejected,E-mail,2014-03-20,I,3.95,157,166,3.5,NA
309277,2014-03-20,Brown University,Biostatistics,Masters,F14,Wait listed,E-mail,2014-03-20,A,NA,NA,NA,NA,NA
309300,2014-03-20,Brown University,Materials Science And Engineering,PhD,F14,Rejected,E-mail,2014-03-20,I,NA,156,162,3.5,NA
309523,2014-03-20,Brown University,Joukowsky Institute For Archaeology And The Ancient World,PhD,F14,Accepted,E-mail,2014-03-20,I,NA,NA,NA,NA,NA
309765,2014-03-21,Brown University,Public Policy,Masters,F14,Accepted,E-mail,2014-03-20,I,3.54,154,170,5,NA
309833,2014-03-21,Brown University,Materials Science And Engineering,PhD,F14,Rejected,E-mail,2014-03-20,I,3.71,150,166,4,NA
311230,2014-03-24,Brown University,Electrical And Computer Engineering,PhD,F14,Rejected,Website,2014-03-20,U,3.79,153,164,4.5,NA
311514,2014-03-24,Brown University,Physics,PhD,F14,Wait listed,E-mail,2014-03-18,I,NA,156,169,4,950
311683,2014-03-24,Brown University,Biostatistics,PhD,F14,Rejected,E-mail,2014-03-24,U,NA,NA,NA,NA,NA
312052,2014-03-25,Brown University,Physics,Masters,F14,Accepted,E-mail,2014-03-18,I,NA,NA,NA,NA,NA
312633,2014-03-26,Brown University,Chemical Engineering,Masters,F14,Accepted,E-mail,2014-03-26,U,3.3,164,166,3,NA
312950,2014-03-26,Brown University,Neuroscience,PhD,F14,Rejected,E-mail,2014-03-26,A,NA,NA,NA,NA,NA
312960,2014-03-26,Brown University,Neuroscience,PhD,F14,Rejected,E-mail,2014-03-26,I,NA,158,167,3.5,880
313555,2014-03-27,Brown University,Geology,PhD,F14,Rejected,Website,2014-03-06,A,NA,NA,NA,NA,NA
314029,2014-03-28,Brown University,Epidemiology,PhD,F14,Rejected,Website,2014-03-28,U,NA,NA,NA,NA,NA
314438,2014-03-28,Brown University,Computer Science,Masters,F14,Accepted,E-mail,2014-03-28,A,NA,170,163,4.5,NA
315083,2014-03-31,Brown University,Epidemiology,Masters,F14,Accepted,E-mail,2014-03-14,A,2.8,156,163,4,NA
318980,2014-04-07,Brown University,Health Services Research,PhD,F14,Rejected,Website,2014-04-07,U,NA,NA,NA,NA,NA
319252,2014-04-08,Brown University,Economics,PhD,F14,Wait listed,E-mail,2014-04-08,O,NA,NA,NA,NA,NA
319374,2014-04-08,Brown University,Physics,PhD,F14,Rejected,Website,2014-04-08,I,NA,156,169,4,950
320717,2014-04-11,Brown University,Public Health,Masters,F14,Accepted,E-mail,2014-04-11,A,NA,NA,NA,NA,NA
320951,2014-04-12,Brown University,Economics,PhD,F14,Rejected,E-mail,2014-04-12,U,3.85,170,170,4.5,NA
322011,2014-04-16,Brown University,Physics,PhD,F14,Accepted,E-mail,2014-04-16,A,3.92,156,155,4,580
322943,2014-04-19,Brown University,PRIME,Masters,F14,Accepted,E-mail,2014-03-22,U,NA,NA,NA,NA,NA
324849,2014-05-02,Brown University,Biology,Masters,F14,Rejected,E-mail,2014-05-02,I,NA,NA,NA,NA,NA
324850,2014-05-02,Brown University,Biology,Masters,F14,Rejected,E-mail,2014-05-02,I,NA,NA,NA,NA,NA
325306,2014-05-08,Brown University,Biotechnology,Masters,F14,Accepted,Website,2014-05-08,A,2.76,148,160,4,NA
325773,2014-05-20,Brown University,Economics,PhD,F14,Rejected,E-mail,2014-05-20,U,3.85,170,170,4.5,NA
326827,2014-07-31,Brown University,Public Health,Masters,F14,Accepted,Website,2014-03-01,A,3.5,155,154,4.5,NA
328027,2014-12-17,Brown University,Computer Science,Masters,S15,Accepted,E-mail,2014-12-17,A,3.58,169,168,5,NA
328059,2014-12-17,Brown University,Neuroscience,PhD,F15,Interview,Phone,2014-12-17,A,NA,NA,NA,NA,NA
328481,2014-12-22,Brown University,Pathobiology,PhD,F15,Interview,E-mail,2014-12-22,I,NA,NA,NA,NA,NA
328978,2015-01-05,Brown University,Pathobiology,PhD,F15,Interview,E-mail,2015-01-05,I,3.78,149,166,3.5,NA
329171,2015-01-07,Brown University,Italian Studies,PhD,F15,Interview,E-mail,2015-01-07,U,NA,NA,NA,NA,NA
329252,2015-01-07,Brown University,Neuroscience,PhD,F15,Interview,Phone,2014-12-17,A,3.42,168,163,4.5,NA
329450,2015-01-08,Brown University,Neuroscience,PhD,F15,Interview,Phone,2014-12-17,A,NA,NA,NA,NA,NA
330021,2015-01-13,Brown University,Health Services Research,PhD,F15,Interview,E-mail,2015-01-12,I,NA,NA,NA,NA,NA
330212,2015-01-13,Brown University,Psychology,PhD,F15,Interview,E-mail,2015-01-13,U,3.6,161,152,4.5,NA
330272,2015-01-14,Brown University,Neuroscience/Cognitive Science,PhD,F15,Interview,E-mail,2015-01-14,I,NA,NA,NA,NA,NA
330339,2015-01-14,Brown University,CLPS,PhD,F15,Interview,E-mail,2015-01-14,I,NA,NA,NA,NA,NA
330415,2015-01-14,Brown University,CLPS,PhD,F15,Interview,E-mail,2015-01-14,A,3.75,161,162,4.5,NA
330572,2015-01-15,Brown University,CLPS,PhD,F15,Interview,Phone,2015-01-14,O,NA,NA,NA,NA,NA
330826,2015-01-16,Brown University,Cognitive Science/Psychology/Linguistics,PhD,F15,Interview,E-mail,2015-01-13,A,NA,NA,NA,NA,NA
331047,2015-01-16,Brown University,Health Services Research,PhD,F15,Rejected,E-mail,2015-01-16,O,NA,NA,NA,NA,NA
331062,2015-01-16,Brown University,Behavioral And Social Health Sciences,PhD,F15,Interview,E-mail,2015-01-16,I,NA,NA,NA,NA,NA
331132,2015-01-16,Brown University,Biostatistics,PhD,F15,Interview,E-mail,2015-01-15,A,NA,NA,NA,NA,NA
331194,2015-01-17,Brown University,"Molecular Pharmacology, Physiology, And Biotechnology",PhD,F15,Interview,Phone,2015-01-16,A,NA,NA,NA,NA,NA
332065,2015-01-21,Brown University,Epidemiology,PhD,F15,Interview,E-mail,2015-01-21,A,3.3,169,160,5.5,NA
332184,2015-01-22,Brown University,Chemistry,PhD,F15,Accepted,Website,2015-01-22,A,3.4,163,162,5,NA
332288,2015-01-22,Brown University,Ethnomusicology,PhD,F15,Accepted,Other,2015-01-22,I,NA,NA,NA,NA,NA
332297,2015-01-22,Brown University,Hispanic Studies,PhD,F15,Accepted,Website,2015-01-22,A,NA,NA,NA,NA,NA
332362,2015-01-22,Brown University,Health Services Research,PhD,S15,Rejected,E-mail,2015-01-21,A,3.62,161,155,5,NA
332970,2015-01-24,Brown University,Theater And Performance Studies,PhD,F15,Interview,E-mail,2015-01-23,A,NA,NA,NA,NA,NA
333298,2015-01-25,Brown University,Pathobiology,PhD,S15,Interview,E-mail,2015-01-04,I,NA,NA,NA,NA,NA
333442,2015-01-26,Brown University,Italian Studies,PhD,F15,Accepted,Website,2015-01-26,U,NA,NA,NA,NA,NA
