submissionId,submissionDate,institution,major,degree,sem,notif_result,notif_method,notif_date,studentType,gpa,gre_v,gre_q,gre_w,gre_subject
321073,2014-04-12,UCLA,Electrical Engineering,PhD,F14,Rejected,E-mail,2014-04-12,I,3.92,151,169,3.5,900
321077,2014-04-12,UCLA,EE,PhD,F14,Rejected,E-mail,2014-04-12,I,NA,NA,NA,NA,NA
321080,2014-04-12,UCLA,Mechanical Engineering,PhD,F14,Rejected,E-mail,2014-04-12,I,NA,NA,NA,NA,NA
321114,2014-04-12,UCLA,Mechanical Engineering,PhD,F14,Rejected,E-mail,2014-04-12,I,3.84,143,165,3,NA
321194,2014-04-13,UCLA,Philosophy,PhD,F14,Accepted,Phone,2014-04-12,O,NA,NA,NA,NA,NA
321248,2014-04-13,UCLA,Philosophy,PhD,F14,Accepted,Phone,2014-04-12,A,3.88,169,161,4.5,NA
321367,2014-04-14,UCLA,Electrical Engineering,PhD,F14,Rejected,E-mail,2014-04-11,A,NA,NA,NA,NA,NA
321368,2014-04-14,UCLA,Mechanical Engineering,PhD,F14,Accepted,Website,2014-04-14,I,NA,NA,NA,NA,NA
321706,2014-04-15,UCLA,English,PhD,F14,Accepted,E-mail,2014-04-13,A,NA,NA,NA,NA,NA
321758,2014-04-15,UCLA,Philosophy,PhD,F14,Rejected,E-mail,2014-04-15,I,NA,NA,NA,NA,NA
321760,2014-04-15,UCLA,Philosophy,PhD,F14,Rejected,E-mail,2014-04-15,A,NA,NA,NA,NA,NA
321790,2014-04-15,UCLA,Philosophy,PhD,F14,Rejected,Website,2014-04-15,U,NA,NA,NA,NA,NA
321812,2014-04-15,UCLA,Philosophy,PhD,F14,Rejected,E-mail,2014-04-15,I,NA,NA,NA,NA,NA
321903,2014-04-15,UCLA,Philosophy,PhD,F14,Rejected,Website,2014-04-15,A,NA,NA,NA,NA,NA
322029,2014-04-16,UCLA,Philosophy,PhD,F14,Rejected,Website,2014-04-15,A,NA,NA,NA,NA,NA
322034,2014-04-16,UCLA,Anthropology,PhD,F14,Accepted,E-mail,2014-04-14,A,NA,NA,NA,NA,NA
322114,2014-04-16,UCLA,Electrical Engineering,PhD,F14,Accepted,Other,2014-04-15,I,3.98,156,170,4,NA
322143,2014-04-16,UCLA,Comparative Literature,PhD,F14,Rejected,E-mail,2014-04-16,I,NA,NA,NA,NA,NA
322158,2014-04-16,UCLA,Civil (Structure And Material),PhD,F14,Rejected,Other,2014-04-16,I,4,157,159,3,NA
322183,2014-04-16,UCLA,Statistics,PhD,F14,Wait listed,Other,2014-04-16,A,NA,NA,NA,NA,NA
322265,2014-04-16,UCLA,Statistics,PhD,F14,Rejected,E-mail,2014-04-16,A,3.6,162,164,5,NA
322614,2014-04-17,UCLA,Philosophy,PhD,F14,Rejected,Website,2014-04-17,A,NA,NA,NA,NA,NA
322987,2014-04-19,UCLA,Environmental Engineering,PhD,F14,Accepted,E-mail,2014-04-19,I,3.44,153,165,3,NA
323013,2014-04-19,UCLA,Civil,PhD,F14,Rejected,E-mail,2014-04-18,I,NA,NA,NA,NA,NA
323014,2014-04-19,UCLA,Civil,PhD,F14,Rejected,E-mail,2014-04-18,I,NA,NA,NA,NA,NA
323118,2014-04-20,UCLA,Civil Engineering,PhD,F14,Rejected,Website,2014-04-20,I,NA,NA,NA,NA,NA
323137,2014-04-20,UCLA,Civil,PhD,F14,Rejected,Website,2014-04-20,I,NA,NA,NA,NA,NA
323606,2014-04-23,UCLA,Civil,PhD,F14,Accepted,E-mail,2014-04-15,I,3,148,167,3,NA
323802,2014-04-24,UCLA,Mechanical Engineering,Masters,F14,Accepted,Website,2014-04-24,U,3.7,170,153,3,NA
324017,2014-04-25,UCLA,Mechanical Engineering,PhD,F14,Rejected,Website,2014-04-25,O,NA,NA,NA,NA,NA
324428,2014-04-29,UCLA,Mechanical Engineering,PhD,F14,Accepted,Website,2014-04-29,I,3.78,157,169,3.5,NA
324593,2014-04-30,UCLA,Anthropology,PhD,F14,Accepted,E-mail,2014-04-24,U,NA,NA,NA,NA,NA
324650,2014-05-01,UCLA,Mechanical Engineering,PhD,F14,Accepted,Website,2014-04-30,U,NA,NA,NA,NA,NA
324673,2014-05-01,UCLA,Biostatistics,Masters,F14,Accepted,E-mail,2014-03-18,A,NA,NA,NA,NA,NA
324786,2014-05-02,UCLA,Statistics,Masters,F14,Rejected,Website,2014-05-02,U,NA,NA,NA,NA,NA
324956,2014-05-04,UCLA,Mechanical Engineering,Masters,F14,Accepted,E-mail,2014-01-04,I,3.7,151,167,3.5,NA
325130,2014-05-06,UCLA,Mechanical Engineering,PhD,F14,Accepted,Website,2014-05-06,I,NA,NA,NA,NA,NA
325193,2014-05-07,UCLA,Mechanical Engineering,PhD,F14,Accepted,Other,2014-05-07,I,3.9,159,169,4,NA
325587,2014-05-15,UCLA,Mechanical Engineering,PhD,F14,Accepted,Website,2014-05-15,O,NA,NA,NA,NA,NA
326273,2014-06-05,UCLA,Musicology,PhD,F14,Accepted,E-mail,2014-03-20,A,NA,162,153,5.5,NA
326869,2014-08-14,UCLA,"Nursing, Family Nurse Practitioner",Masters,F14,Accepted,Phone,2014-08-06,A,NA,NA,NA,NA,NA
327691,2014-12-10,UCLA,Computer Science,Masters,F15,Accepted,E-mail,2014-11-07,A,3.87,164,162,5,NA
327872,2014-12-15,UCLA,Biosciences - Genetics And Genomics,PhD,F15,Interview,E-mail,2014-12-15,A,NA,NA,NA,NA,NA
327980,2014-12-17,UCLA,Biosciences (MBIDP),PhD,F15,Interview,E-mail,2014-12-16,O,3.84,157,155,4.5,NA
328057,2014-12-17,UCLA,Mechanical Engineering,Masters,S15,Rejected,E-mail,2014-11-15,A,3.72,155,164,4,NA
328226,2014-12-19,UCLA,Developmental Psychology,PhD,F15,Interview,Phone,2014-12-18,A,NA,NA,NA,NA,NA
328317,2014-12-19,UCLA,Molecular And Medical Pharmacology,PhD,F15,Interview,E-mail,2014-12-19,A,NA,NA,NA,NA,NA
328334,2014-12-20,UCLA,Neuroscience (NSIDP),PhD,F15,Interview,E-mail,2014-12-19,A,3.93,165,167,4,NA
328463,2014-12-22,UCLA,Biosciences,PhD,F15,Interview,E-mail,2014-12-22,A,NA,NA,NA,NA,NA
328471,2014-12-22,UCLA,Neuroscience (NSIDP),PhD,F15,Interview,E-mail,2014-12-19,A,NA,NA,NA,NA,NA
328512,2014-12-23,UCLA,IDP Neuroscience,PhD,F15,Interview,E-mail,2014-12-19,A,NA,NA,NA,NA,NA
328537,2014-12-23,UCLA,Molecular & Medical Pharmacology,PhD,F15,Interview,E-mail,2014-12-19,A,3.25,162,163,4,NA
328606,2014-12-23,UCLA,"Biochemistry, Molecular And Structural Biology",PhD,F14,Interview,E-mail,2014-12-23,A,3.73,170,167,5,550
328772,2014-12-29,UCLA,Neuroscience,PhD,F15,Interview,E-mail,2014-12-19,O,3.24,161,164,5.5,NA
329227,2015-01-07,UCLA,Neuroscience IDP,PhD,F15,Interview,E-mail,2015-01-07,O,NA,NA,NA,NA,NA
329241,2015-01-07,UCLA,Neuroscience,PhD,F15,Interview,E-mail,2015-01-07,O,NA,162,159,4.5,NA
329251,2015-01-07,UCLA,Neuroscience,PhD,F15,Interview,E-mail,2015-01-07,O,NA,NA,NA,NA,NA
329258,2015-01-07,UCLA,Neuroscienc,PhD,F15,Interview,E-mail,2014-12-19,A,3.42,168,163,4.5,NA
329418,2015-01-08,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-08,O,NA,NA,NA,NA,NA
329757,2015-01-10,UCLA,Neuroscience,PhD,F15,Interview,E-mail,2014-12-19,A,NA,NA,NA,NA,NA
329767,2015-01-10,UCLA,Molecular Pharmacology,PhD,F15,Rejected,Website,2015-01-08,I,NA,NA,NA,NA,NA
329777,2015-01-10,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-08,A,NA,NA,NA,NA,NA
329786,2015-01-10,UCLA,Molecular And Medical Pharmacology,PhD,F15,Rejected,E-mail,2015-01-10,U,NA,NA,NA,NA,NA
329933,2015-01-12,UCLA,Computer Science,Masters,F15,Accepted,E-mail,2014-12-23,A,NA,NA,NA,NA,NA
330220,2015-01-13,UCLA,Genetics And Genomics,PhD,F15,Interview,E-mail,2015-01-05,A,NA,NA,NA,NA,NA
330222,2015-01-13,UCLA,Computer Science,Masters,F15,Accepted,E-mail,2015-01-13,A,3.62,157,161,4,NA
330283,2015-01-14,UCLA,Psychology - Cognitive,PhD,F15,Interview,E-mail,2015-01-13,A,NA,NA,NA,NA,NA
330656,2015-01-15,UCLA,Systems Engineering,Masters,S15,Accepted,E-mail,2015-01-09,A,3.34,158,168,4.5,NA
330742,2015-01-15,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-15,A,3.78,167,160,5,NA
331202,2015-01-17,UCLA,Cognitive Psychology,PhD,F15,Interview,Phone,2015-01-08,A,NA,NA,NA,NA,NA
331272,2015-01-17,UCLA,Human Development,PhD,F15,Interview,E-mail,2015-01-12,U,NA,NA,NA,NA,NA
331621,2015-01-20,UCLA,Compter Science,PhD,F15,Accepted,E-mail,2015-01-20,A,3.7,158,168,4.5,NA
331740,2015-01-20,UCLA,Neuroscience,PhD,F15,Interview,E-mail,2015-01-20,I,4,170,170,5,97
331815,2015-01-21,UCLA,"Clinical Psych, PhD",PhD,F15,Interview,Phone,2015-01-21,O,NA,NA,NA,NA,NA
331817,2015-01-21,UCLA,"Clinical Psychology, PhD",PhD,F15,Interview,Phone,2015-01-21,O,NA,NA,NA,NA,NA
331825,2015-01-21,UCLA,Clinical Psychology,PhD,F15,Interview,Phone,2015-01-21,A,NA,NA,NA,NA,NA
331940,2015-01-21,UCLA,Computer Science,PhD,F15,Accepted,E-mail,2015-01-21,A,NA,NA,NA,NA,NA
331947,2015-01-21,UCLA,Medical And Molecular Pharmacology,PhD,F15,Wait listed,E-mail,2015-01-21,A,3.36,162,160,4.5,NA
332076,2015-01-21,UCLA,Ecology And Evolutionary Biology (EEB),PhD,F15,Interview,E-mail,2015-01-21,A,3.44,165,155,5,NA
332137,2015-01-22,UCLA,Biostatistics,PhD,F15,Accepted,E-mail,2015-01-21,A,NA,NA,NA,NA,NA
332162,2015-01-22,UCLA,Biostatistics,PhD,F15,Accepted,E-mail,2015-01-22,A,3.59,156,164,4,NA
332181,2015-01-22,UCLA,Chemistry,PhD,F15,Accepted,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
332212,2015-01-22,UCLA,Neuroscience,PhD,F15,Interview,E-mail,2015-01-22,I,NA,160,164,3,NA
332243,2015-01-22,UCLA,Molecular And Medical Pharmacology,PhD,F15,Rejected,E-mail,2015-01-22,I,3.74,168,154,3,NA
332247,2015-01-22,UCLA,Molecular And Medicinal Pharmacology,PhD,F15,Rejected,Website,2015-01-22,O,NA,NA,NA,NA,NA
332250,2015-01-22,UCLA,Molecular And Medical Pharmacology,PhD,F15,Rejected,Website,2015-01-22,I,NA,NA,NA,NA,NA
332303,2015-01-22,UCLA,Molecular And Medical Pharmacology,PhD,F15,Rejected,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
332358,2015-01-22,UCLA,Molecular Pharmacology,PhD,F15,Rejected,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
332360,2015-01-22,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
332370,2015-01-22,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-22,A,3.88,159,163,4.5,NA
332381,2015-01-22,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-22,A,3.59,162,165,5.5,NA
332395,2015-01-22,UCLA,Molecular And Medicinal Pharmacology,PhD,F15,Rejected,E-mail,2015-01-22,U,NA,NA,NA,NA,NA
332441,2015-01-22,UCLA,"Education, Student Affairs",Masters,F15,Accepted,Phone,2015-01-22,A,3.8,166,164,5.5,NA
332448,2015-01-22,UCLA,Pure Math,PhD,F15,Accepted,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
332464,2015-01-22,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
332537,2015-01-23,UCLA,Chemistry,PhD,F15,Accepted,E-mail,2015-01-23,A,3.65,165,163,4.5,NA
332570,2015-01-23,UCLA,Classics,PhD,F15,Accepted,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
332891,2015-01-23,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-01-22,A,3.9,168,170,4.5,890
332933,2015-01-24,UCLA,Pure Math,PhD,F15,Accepted,E-mail,2015-01-24,A,4,169,170,6,910
332949,2015-01-24,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-01-23,A,NA,NA,NA,NA,NA
332959,2015-01-24,UCLA,Mechanical Engineering,PhD,F15,Accepted,E-mail,2015-01-23,I,NA,NA,NA,NA,NA
332980,2015-01-24,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-01-24,A,NA,NA,NA,NA,NA
332982,2015-01-24,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-01-23,A,NA,NA,NA,NA,NA
333035,2015-01-24,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-01-23,A,4,170,165,4.5,820
333089,2015-01-24,UCLA,Student Affairs,Masters,F15,Rejected,E-mail,2015-01-24,A,3.65,153,162,4.5,NA
333241,2015-01-25,UCLA,Electrical Engineeering,PhD,F15,Interview,E-mail,2015-01-25,U,NA,NA,NA,NA,NA
333253,2015-01-25,UCLA,Computer Science,PhD,F15,Accepted,E-mail,2015-01-21,I,NA,NA,NA,NA,NA
333281,2015-01-25,UCLA,Clinical Psychology,PhD,F15,Rejected,E-mail,2015-01-25,A,NA,NA,NA,NA,NA
333456,2015-01-26,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-01-23,A,NA,NA,NA,NA,NA
333475,2015-01-26,UCLA,Social Psychology,PhD,F15,Accepted,E-mail,2015-01-26,O,NA,NA,NA,NA,NA
333497,2015-01-26,UCLA,Social Psychology,PhD,F15,Accepted,E-mail,2015-01-26,A,NA,NA,NA,NA,NA
333801,2015-01-27,UCLA,Social Psychology,PhD,F15,Accepted,E-mail,2015-01-27,A,NA,NA,NA,NA,NA
333954,2015-01-27,UCLA,Mechanical Engineering,PhD,F15,Rejected,Website,2015-01-27,I,NA,147,167,3.5,NA
334025,2015-01-27,UCLA,Chemistry,PhD,F15,Accepted,E-mail,2015-01-22,A,NA,NA,NA,NA,NA
334709,2015-01-29,UCLA,Social Psychology,PhD,F15,Rejected,Website,2015-01-29,I,NA,NA,NA,NA,NA
334732,2015-01-29,UCLA,Social Psychology,PhD,F15,Rejected,Website,2015-01-29,A,NA,NA,NA,NA,NA
334743,2015-01-29,UCLA,Mathematics,PhD,F15,Rejected,E-mail,2015-01-29,A,3.75,168,163,4,620
334764,2015-01-29,UCLA,Electrical Engineering,Masters,F15,Accepted,E-mail,2015-01-29,U,3.91,160,170,4,NA
334776,2015-01-29,UCLA,Mathematics,PhD,F15,Rejected,Website,2015-01-29,A,3.9,164,164,4,690
334777,2015-01-29,UCLA,Mathematics,PhD,F15,Rejected,Website,2015-01-29,A,NA,NA,NA,NA,NA
334796,2015-01-29,UCLA,Mathematics,PhD,F15,Rejected,E-mail,2015-01-29,A,3.6,162,168,4,800
334797,2015-01-29,UCLA,Math PhD,PhD,F15,Rejected,E-mail,2015-01-29,A,NA,NA,NA,NA,NA
334855,2015-01-29,UCLA,Electrical Engineering,Masters,F15,Accepted,Website,2015-01-29,U,NA,NA,NA,NA,NA
334934,2015-01-29,UCLA,Electrical Engineering,Masters,F15,Accepted,E-mail,2015-01-28,A,3.97,166,170,5,NA
334941,2015-01-29,UCLA,Mechanical Engineering,Masters,F15,Accepted,E-mail,2015-01-29,A,3.53,162,168,4.5,NA
334982,2015-01-29,UCLA,Mechanical Engineering,Masters,F15,Accepted,E-mail,2015-01-24,A,3.88,167,161,4.5,NA
335075,2015-01-29,UCLA,Health Psych,PhD,F15,Rejected,Phone,2015-01-29,O,NA,NA,NA,NA,NA
335197,2015-01-30,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-30,A,3.88,156,150,4,NA
335258,2015-01-30,UCLA,Computer Science,Masters,F15,Accepted,E-mail,2015-01-29,A,3.6,168,161,3.5,NA
335264,2015-01-30,UCLA,Sociology,PhD,F15,Accepted,E-mail,2015-01-29,U,3.76,163,168,4.5,NA
335408,2015-01-30,UCLA,Electrical Engineering,PhD,F15,Accepted,E-mail,2015-01-30,I,NA,NA,NA,NA,NA
335426,2015-01-30,UCLA,East Asian Studies,Masters,F15,Accepted,Website,2015-01-30,A,NA,NA,NA,NA,NA
335518,2015-01-30,UCLA,Bioengineering,PhD,F15,Accepted,Website,2015-01-30,A,3.87,167,165,5,NA
335538,2015-01-30,UCLA,Bioengineering,Masters,F15,Accepted,E-mail,2015-01-30,O,NA,NA,NA,NA,NA
335677,2015-01-30,UCLA,Pure Math,PhD,F15,Accepted,E-mail,2015-01-23,A,4,165,167,6,850
335679,2015-01-30,UCLA,Bioengineering,Masters,F15,Accepted,E-mail,2015-01-30,A,NA,NA,NA,NA,NA
335765,2015-01-30,UCLA,Computer Science,PhD,F15,Interview,E-mail,2015-01-30,I,3.77,160,156,3,NA
335837,2015-01-30,UCLA,Bioengineering,PhD,F15,Accepted,Website,2015-01-30,A,3.93,164,168,4.5,NA
335857,2015-01-30,UCLA,East Asian Studies,Masters,F15,Accepted,E-mail,2015-01-30,I,NA,NA,NA,NA,NA
335998,2015-01-31,UCLA,Public Health Management,Masters,F15,Accepted,Phone,2015-01-31,A,NA,NA,NA,NA,NA
336002,2015-01-31,UCLA,Student Affairs,Masters,F15,Accepted,E-mail,2015-01-27,A,NA,NA,NA,NA,NA
336092,2015-01-31,UCLA,Mathematica,PhD,F15,Rejected,E-mail,2015-01-29,A,3.78,NA,NA,0,660
336120,2015-01-31,UCLA,Higher Education And Organization Change,PhD,F15,Rejected,E-mail,2015-01-31,A,NA,NA,NA,NA,NA
336129,2015-01-31,UCLA,Statistics,PhD,F15,Rejected,E-mail,2015-01-31,U,NA,NA,NA,NA,NA
336218,2015-01-31,UCLA,Bioengineering,PhD,F15,Accepted,Website,2015-01-31,A,3.91,160,158,4.5,NA
336238,2015-01-31,UCLA,Electrical Engineering,PhD,F15,Interview,E-mail,2015-01-31,I,4,147,168,3,810
336718,2015-02-02,UCLA,"Public Health, Health Policy",Masters,F15,Accepted,E-mail,2015-01-31,A,3.7,165,154,4.5,NA
336883,2015-02-03,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-01-26,A,3.99,166,170,5.5,870
337087,2015-02-03,UCLA,English Literature,PhD,F15,Accepted,E-mail,2015-02-03,A,3.9,164,142,4,520
337103,2015-02-03,UCLA,Statistics,PhD,F15,Rejected,E-mail,2015-01-31,I,NA,NA,NA,NA,NA
337257,2015-02-03,UCLA,English,PhD,F15,Accepted,E-mail,2015-02-03,A,3.83,166,157,5.5,670
337338,2015-02-03,UCLA,Information Studies,PhD,F15,Interview,E-mail,2015-02-03,A,NA,NA,NA,NA,NA
337421,2015-02-03,UCLA,Applied Math,PhD,F15,Accepted,E-mail,2015-02-03,U,3.95,169,170,3.5,910
337455,2015-02-03,UCLA,Mathematics,PhD,F15,Rejected,E-mail,2015-02-03,U,NA,NA,NA,NA,NA
337473,2015-02-03,UCLA,Mathematics,PhD,F15,Accepted,E-mail,2015-02-03,U,3.85,159,168,4.5,860
337549,2015-02-04,UCLA,Mechanical Engineering,PhD,F15,Accepted,E-mail,2015-02-01,A,3.92,166,161,4.5,NA
337606,2015-02-04,UCLA,Public Health,Masters,F15,Accepted,E-mail,2015-02-04,A,3.5,160,168,5,NA
337635,2015-02-04,UCLA,Public Health Community Health Science,Masters,F15,Accepted,E-mail,2015-02-03,A,NA,NA,NA,NA,NA
337765,2015-02-04,UCLA,Bioengineering,PhD,F15,Accepted,E-mail,2015-02-04,A,NA,NA,NA,NA,NA
337767,2015-02-04,UCLA,Astronomy,PhD,F15,Accepted,E-mail,2015-02-03,A,3.84,157,162,5.5,780
337832,2015-02-04,UCLA,Classics,PhD,F15,Wait listed,E-mail,2015-02-04,A,4,151,162,5,NA
337932,2015-02-04,UCLA,Classics,PhD,F15,Rejected,E-mail,2015-02-03,A,NA,NA,NA,NA,NA
337970,2015-02-04,UCLA,Cognitive Psychology,PhD,F15,Accepted,E-mail,2015-02-03,A,3.75,162,165,5,NA
337976,2015-02-04,UCLA,English,PhD,F15,Accepted,E-mail,2015-02-04,A,NA,NA,NA,NA,NA
337987,2015-02-04,UCLA,Computer Science,Masters,F15,Accepted,E-mail,2015-02-04,A,3.29,160,163,4.5,NA
337995,2015-02-04,UCLA,English,PhD,F15,Accepted,E-mail,2015-02-04,A,NA,NA,NA,NA,NA
338000,2015-02-04,UCLA,Astronomy,PhD,F15,Accepted,Phone,2015-02-03,A,NA,NA,NA,NA,NA
338006,2015-02-04,UCLA,Classics,PhD,F15,Wait listed,E-mail,2015-02-04,A,NA,NA,NA,NA,NA
338016,2015-02-04,UCLA,English,PhD,F15,Accepted,E-mail,2015-02-04,A,3.99,166,150,5.5,700
338211,2015-02-04,UCLA,English,PhD,F15,Accepted,E-mail,2015-02-04,A,NA,NA,NA,NA,NA
338212,2015-02-04,UCLA,English,PhD,F15,Accepted,E-mail,2015-02-04,A,NA,NA,NA,NA,NA
338266,2015-02-04,UCLA,Higher Education And Organizational Change,Masters,F15,Accepted,Website,2015-02-04,A,NA,NA,NA,NA,NA
338409,2015-02-05,UCLA,English,PhD,F15,Wait listed,E-mail,2015-02-05,A,NA,NA,NA,NA,NA
338415,2015-02-05,UCLA,Public Health,Masters,F15,Rejected,E-mail,2015-02-04,A,NA,NA,NA,NA,NA
338438,2015-02-05,UCLA,Bioengineeing,PhD,F15,Accepted,Website,2015-02-04,I,NA,NA,NA,NA,NA
338439,2015-02-05,UCLA,English,PhD,F15,Accepted,E-mail,2015-02-05,A,3.52,168,145,5.5,660
338506,2015-02-05,UCLA,English,PhD,F15,Wait listed,E-mail,2015-02-05,A,NA,NA,NA,NA,NA
338565,2015-02-05,UCLA,Bioengineering,PhD,F15,Accepted,Website,2015-02-05,O,NA,NA,NA,NA,NA
338602,2015-02-05,UCLA,Astrophysics,PhD,F15,Rejected,Website,2015-02-05,I,NA,NA,NA,NA,NA
338611,2015-02-05,UCLA,Astronomy,PhD,F15,Rejected,E-mail,2015-02-05,I,3.6,161,168,3.5,970
338636,2015-02-05,UCLA,Computer Science,Masters,F15,Accepted,E-mail,2015-02-05,A,3.52,169,155,4.5,NA
338639,2015-02-05,UCLA,Astronomy,PhD,F15,Rejected,Website,2015-02-05,I,NA,NA,NA,NA,NA
338641,2015-02-05,UCLA,Astronomy,PhD,F15,Rejected,E-mail,2015-02-05,A,NA,NA,NA,NA,NA
338654,2015-02-05,UCLA,Astronomy,PhD,F15,Rejected,Website,2015-02-05,A,NA,NA,NA,NA,NA
338766,2015-02-05,UCLA,Higher Education,PhD,F15,Accepted,Website,2015-02-05,A,NA,NA,NA,NA,NA
338781,2015-02-05,UCLA,Astronomy,PhD,F15,Rejected,E-mail,2015-02-05,A,NA,NA,NA,NA,NA
338906,2015-02-05,UCLA,English,PhD,F15,Wait listed,E-mail,2015-02-04,A,3.8,164,154,5,650
338949,2015-02-05,UCLA,Applied Math,PhD,F15,Accepted,E-mail,2015-01-23,A,NA,NA,NA,NA,NA
339120,2015-02-06,UCLA,Mathematics,PhD,F15,Rejected,E-mail,2015-01-29,A,NA,NA,NA,NA,NA
339195,2015-02-06,UCLA,Public Policy (MPP),Masters,F15,Accepted,E-mail,2015-02-05,A,3.91,166,168,4.5,NA
339214,2015-02-06,UCLA,Mechanical Engineering,Masters,F15,Accepted,E-mail,2015-02-06,A,3.62,167,148,3,NA
339219,2015-02-06,UCLA,Political Science,PhD,F15,Accepted,Phone,2015-02-06,A,NA,NA,NA,NA,NA
339317,2015-02-06,UCLA,Mechanical Engineering,Masters,F15,Accepted,E-mail,2015-02-05,A,NA,157,170,4,NA
339340,2015-02-06,UCLA,Astronomy,PhD,F15,Rejected,Website,2015-02-06,I,3.89,170,152,3.5,980
339368,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,I,NA,NA,NA,NA,NA
339371,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,3.6,168,170,4.5,690
339374,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
339386,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,4,158,148,5,530
339391,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,3.9,168,155,5.5,680
339401,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
339429,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
339443,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
339458,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
339461,2015-02-06,UCLA,Electrical Engineering (EE),PhD,F15,Accepted,E-mail,2015-02-06,A,3.9,152,165,4,NA
339468,2015-02-06,UCLA,"Slavic, East European, And Eurasian Languages And Cultures",PhD,F15,Accepted,E-mail,2015-02-06,I,NA,NA,NA,NA,NA
339474,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,O,NA,NA,NA,NA,NA
339483,2015-02-06,UCLA,Political Science,PhD,F15,Accepted,Other,2015-02-06,A,NA,NA,NA,NA,NA
339494,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,U,4,169,NA,5.5,610
339495,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,4,167,151,5,NA
339507,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
339515,2015-02-06,UCLA,Electrical Engineering,Masters,F15,Accepted,E-mail,2015-02-06,U,NA,NA,NA,NA,NA
339533,2015-02-06,UCLA,English,PhD,F15,Rejected,Website,2015-02-06,A,NA,NA,NA,NA,NA
339540,2015-02-06,UCLA,English Literature,PhD,F15,Rejected,Website,2015-02-06,A,3.99,170,151,5.5,720
339601,2015-02-06,UCLA,Applied Mathematics,PhD,F15,Rejected,E-mail,2015-01-29,A,3.98,159,170,4,700
339655,2015-02-06,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
339739,2015-02-06,UCLA,Political Science,PhD,F15,Accepted,E-mail,2015-02-06,A,3.5,166,164,6,NA
339804,2015-02-06,UCLA,Political Science,PhD,F15,Accepted,E-mail,2015-02-06,U,3.79,170,168,6,NA
339868,2015-02-07,UCLA,Asian Languages & Cultures,PhD,F15,Accepted,E-mail,2015-02-07,U,NA,NA,NA,NA,NA
339877,2015-02-07,UCLA,Asian Languages And Cultures,PhD,F15,Accepted,E-mail,2015-02-06,U,3.97,168,159,3.5,NA
339955,2015-02-07,UCLA,Political Science,PhD,F15,Accepted,E-mail,2015-02-07,A,NA,NA,NA,NA,NA
340136,2015-02-07,UCLA,English,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
340184,2015-02-07,UCLA,Sociology,PhD,F15,Rejected,E-mail,2015-02-06,A,NA,NA,NA,NA,NA
340211,2015-02-07,UCLA,Sociology,PhD,F15,Rejected,E-mail,2015-02-07,I,NA,NA,NA,NA,NA
340221,2015-02-07,UCLA,American Indian Studies,Masters,F15,Accepted,Website,2015-02-06,O,NA,NA,NA,NA,NA
